IATA,Nome,País,Grau,DC,BC,EC
OXC,Waterbury Oxford Airport,United States,0,0.0,0.0,3.2879294820093764e-76
RMG,Richard B Russell Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GAD,Northeast Alabama Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
WDR,Barrow County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
DNN,Dalton Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LGC,LaGrange Callaway Airport,United States,0,0.0,0.0,3.2879294820093764e-76
PIM,Harris County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GVL,Lee Gilmer Memorial Airport,United States,0,0.0,0.0,3.2879294820093764e-76
PHD,Harry Clever Field,United States,0,0.0,0.0,3.2879294820093764e-76
HHH,Hilton Head Airport,United States,4,0.0006594131223211342,0.0,0.000520958216056992
DNL,Daniel Field,United States,0,0.0,0.0,3.2879294820093764e-76
MRN,Foothills Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
PVL,Pike County-Hatcher Field,United States,0,0.0,0.0,3.2879294820093764e-76
TOC,Toccoa Airport - R.G. Letourneau Field,United States,0,0.0,0.0,3.2879294820093764e-76
PLV,Suprunovka Airport,Ukraine,0,0.0,0.0,3.2879294820093764e-76
WUU,Wau Airport,Sudan,0,0.0,0.0,3.2879294820093764e-76
HUE,Humera Airport,Ethiopia,0,0.0,0.0,3.2879294820093764e-76
OYL,Moyale Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
OZG,Zagora Airport,Morocco,0,0.0,0.0,3.2879294820093764e-76
WYE,Yengema Airport,Sierra Leone,0,0.0,0.0,3.2879294820093764e-76
GBK,Gbangbatok Airport,Sierra Leone,0,0.0,0.0,3.2879294820093764e-76
THX,Turukhansk Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
TGP,Podkamennaya Tunguska Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
AFW,Fort Worth Alliance Airport,United States,0,0.0,0.0,3.2879294820093764e-76
RMK,Renmark Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
LGH,Leigh Creek Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
RTS,Rottnest Island Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
FOS,Forrest Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
KEW,Keewaywin Airport,Canada,2,0.0003297065611605671,0.0,6.888662055988044e-12
YSP,Marathon Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YHF,Hearst René Fontaine Municipal Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YHN,Hornepayne Municipal Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YKX,Kirkland Lake Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YMG,Manitouwadge Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YXZ,Wawa Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YEM,Manitoulin East Municipal Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
LWC,Lawrence Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
PPM,Pompano Beach Airpark,United States,0,0.0,0.0,3.2879294820093764e-76
XMC,Mallacoota Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
ULH,Majeed Bin Abdulaziz Airport,Saudi Arabia,4,0.0006594131223211342,0.0,7.861627362095226e-06
YUE,Yuendumu Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
LOP,Lombok International Airport,Indonesia,20,0.003297065611605671,0.00013354067064978286,0.0005855057219927768
ZMH,South Cariboo Region / 108 Mile Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
HDG,Handan Airport,China,12,0.0019782393669634025,8.697947202916857e-07,0.00020688548927140244
LOZ,London-Corbin Airport/Magee Field,United States,0,0.0,0.0,3.2879294820093764e-76
FBG,Simmons Army Air Field,United States,0,0.0,0.0,3.2879294820093764e-76
WMI,Modlin Airport,Poland,52,0.008572370590174745,6.034200872023569e-06,0.00021240130200619954
JXA,Jixi Xingkaihu Airport,China,8,0.0013188262446422684,0.0,0.00036106220188917063
JDG,Jeongseok Airport,South Korea,0,0.0,0.0,3.2879294820093764e-76
YGM,Gimli Industrial Park Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
EYK,Beloyarskiy Airport,Russia,8,0.0013188262446422684,3.5063599661758576e-05,4.161119026097545e-06
RAC,John H Batten Airport,United States,0,0.0,0.0,3.2879294820093764e-76
RZP,Cesar Lim Rodriguez Airport,Philippines,0,0.0,0.0,3.2879294820093764e-76
RKZ,Shigatse Air Base,China,0,0.0,0.0,3.2879294820093764e-76
TIW,Tacoma Narrows Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GUF,Jack Edwards Airport,United States,0,0.0,0.0,3.2879294820093764e-76
IBB,General Villamil Airport,Ecuador,0,0.0,0.0,3.2879294820093764e-76
HMJ,Khmelnytskyi Airport,Ukraine,0,0.0,0.0,3.2879294820093764e-76
HIW,Hiroshimanishi Airport,Japan,0,0.0,0.0,3.2879294820093764e-76
KYI,Yalata Mission Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
HZL,Hazleton Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CBE,Greater Cumberland Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
WYN,Wyndham Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
YBO,Bob Quinn Lake Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
KLF,Grabtsevo Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
LNR,Tri-County Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
JOT,Joliet Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
VYS,Illinois Valley Regional Airport-Walter A Duncan Field,United States,0,0.0,0.0,3.2879294820093764e-76
JXN,Jackson County Reynolds Field,United States,0,0.0,0.0,3.2879294820093764e-76
BBX,Wings Field,United States,0,0.0,0.0,3.2879294820093764e-76
OBE,Okeechobee County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SEF,Sebring Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
AVO,Avon Park Executive Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GIF,Winter Haven Regional Airport - Gilbert Field,United States,0,0.0,0.0,3.2879294820093764e-76
ZPH,Zephyrhills Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
OCF,Ocala International Airport - Jim Taylor Field,United States,0,0.0,0.0,3.2879294820093764e-76
AIK,Aiken Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CDN,Woodward Field,United States,0,0.0,0.0,3.2879294820093764e-76
LBT,Lumberton Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SOP,Moore County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SVH,Statesville Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LHV,William T. Piper Memorial Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BKL,Burke Lakefront Airport,United States,0,0.0,0.0,3.2879294820093764e-76
DKK,Chautauqua County-Dunkirk Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LLY,South Jersey Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LDJ,Linden Airport,United States,0,0.0,0.0,3.2879294820093764e-76
ANQ,Tri State Steuben County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CLW,Clearwater Air Park,United States,0,0.0,0.0,3.2879294820093764e-76
CGX,Chicago Meigs Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CRE,Grand Strand Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BXO,Buochs Airport,Switzerland,0,0.0,0.0,3.2879294820093764e-76
WBW,Wilkes Barre Wyoming Valley Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LNN,Willoughby Lost Nation Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
UMD,Uummannaq Heliport,Greenland,2,0.0003297065611605671,0.0,2.9667666271201644e-14
RLK,Bayannur Tianjitai Airport,China,6,0.0009891196834817012,0.0,0.0002769312082480079
FFT,Capital City Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LEW,Auburn Lewiston Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
MRK,Marco Island Executive Airport,United States,0,0.0,0.0,3.2879294820093764e-76
DRE,Drummond Island Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GDW,Gladwin Zettel Memorial Airport,United States,0,0.0,0.0,3.2879294820093764e-76
MFI,Marshfield Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
ISW,Alexander Field South Wood County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CWI,Clinton Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BVY,Beverly Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
OSF,Ostafyevo International Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
YRQ,Trois-Rivières Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
POF,Poplar Bluff Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
EOK,Keokuk Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
PSL,Perth/Scone Airport,United Kingdom,0,0.0,0.0,3.2879294820093764e-76
STP,St Paul Downtown Holman Field,United States,0,0.0,0.0,3.2879294820093764e-76
SOO,Söderhamn Airport,Sweden,0,0.0,0.0,3.2879294820093764e-76
VNA,Saravane Airport,Laos,0,0.0,0.0,3.2879294820093764e-76
DKS,Dikson Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
BYT,Bantry Aerodrome,Ireland,0,0.0,0.0,3.2879294820093764e-76
ADY,Alldays Airport,South Africa,0,0.0,0.0,3.2879294820093764e-76
HAO,Butler Co Regional Airport - Hogan Field,United States,0,0.0,0.0,3.2879294820093764e-76
GAS,Garissa Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
HOA,Hola Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
KEY,Kericho Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
ILU,Kilaguni Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
ATJ,Antsirabe Airport,Madagascar,0,0.0,0.0,3.2879294820093764e-76
OVA,Bekily Airport,Madagascar,0,0.0,0.0,3.2879294820093764e-76
UTS,Ust-Tsylma Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
RGK,Gorno-Altaysk Airport,Russia,2,0.0003297065611605671,0.0,7.314596645615887e-06
FLD,Fond du Lac County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
STE,Stevens Point Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
MQJ,Moma Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
PEF,Peenemünde Airport,Germany,0,0.0,0.0,3.2879294820093764e-76
CJN,Nusawiru Airport,Indonesia,0,0.0,0.0,3.2879294820093764e-76
GQQ,Galion Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
TPN,Tiputini Airport,Ecuador,0,0.0,0.0,3.2879294820093764e-76
PTZ,Rio Amazonas Airport,Ecuador,0,0.0,0.0,3.2879294820093764e-76
CKV,Clarksville–Montgomery County Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LPC,Lompoc Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CTH,Chester County G O Carlson Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BST,Bost Airport,Afghanistan,0,0.0,0.0,3.2879294820093764e-76
LLK,Lankaran International Airport,Azerbaijan,4,0.0006594131223211342,0.0,1.2697052786413499e-05
GBB,Gabala International Airport,Azerbaijan,2,0.0003297065611605671,0.0,7.314596645615887e-06
ZTU,Zaqatala International Airport,Azerbaijan,0,0.0,0.0,3.2879294820093764e-76
LKP,Lake Placid Airport,United States,0,0.0,0.0,3.2879294820093764e-76
KDY,Typliy Klyuch Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
GYG,Magan Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
JIQ,Qianjiang Wulingshan Airport,China,12,0.0019782393669634025,0.0,0.00029563381761494196
AOH,Lima Allen County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
DSO,Sondok Airport,North Korea,0,0.0,0.0,3.2879294820093764e-76
SSI,Malcolm McKinnon Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BFP,Beaver County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GGE,Georgetown County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
HDI,Hardwick Field,United States,0,0.0,0.0,3.2879294820093764e-76
RNT,Renton Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
POC,Brackett Field,United States,0,0.0,0.0,3.2879294820093764e-76
CTY,Cross City Airport,United States,0,0.0,0.0,3.2879294820093764e-76
CEU,Oconee County Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BEC,Beech Factory Airport,United States,0,0.0,0.0,3.2879294820093764e-76
QFO,Duxford Aerodrome,United Kingdom,0,0.0,0.0,3.2879294820093764e-76
SNY,Sidney Municipal-Lloyd W Carr Field,United States,0,0.0,0.0,3.2879294820093764e-76
GKL,Great Keppel Is Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
RPB,Roper Bar Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
IFL,Innisfail Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
JRF,Kalaeloa Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BIN,Bamiyan Airport,Afghanistan,0,0.0,0.0,3.2879294820093764e-76
NBS,Changbaishan Airport,China,8,0.0013188262446422684,4.805615829611563e-05,0.0001420453963971396
RGO,Orang Airport,North Korea,0,0.0,0.0,3.2879294820093764e-76
MOO,Moomba Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
LUZ,Lublin Airport,Poland,12,0.0019782393669634025,0.0,0.00011789022901171181
ECA,Iosco County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
VAM,Villa Airport,Maldives,0,0.0,0.0,3.2879294820093764e-76
LLF,Lingling Airport,China,6,0.0009891196834817012,0.0,6.942169917546164e-05
LSZ,Lošinj Island Airport,Croatia,0,0.0,0.0,3.2879294820093764e-76
ONS,Onslow Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
TDR,Theodore Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
WBU,Boulder Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BBJ,Bitburg Airport,Germany,0,0.0,0.0,3.2879294820093764e-76
PAO,Palo Alto Airport of Santa Clara County,United States,0,0.0,0.0,3.2879294820093764e-76
USR,Ust-Nera Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
MSC,Falcon Field,United States,0,0.0,0.0,3.2879294820093764e-76
YTY,Yangzhou Taizhou Airport,China,26,0.004286185295087373,0.0,0.0008360240602044733
PTK,Oakland County International Airport,United States,0,0.0,0.0,3.2879294820093764e-76
KSI,Kissidougou Airport,Guinea,0,0.0,0.0,3.2879294820093764e-76
EEN,Dillant Hopkins Airport,United States,0,0.0,0.0,3.2879294820093764e-76
THQ,Tianshui Maijishan Airport,China,0,0.0,0.0,3.2879294820093764e-76
VRO,Kawama Airport,Cuba,0,0.0,0.0,3.2879294820093764e-76
GKK,Kooddoo Airport,Maldives,4,0.0006594131223211342,0.0,1.8868849477524198e-06
RCS,Rochester Airport,United Kingdom,0,0.0,0.0,3.2879294820093764e-76
RHD,Termas de Río Hondo international Airport,Argentina,2,0.0003297065611605671,0.0,2.7088751699489806e-07
KMP,Keetmanshoop Airport,Namibia,0,0.0,0.0,3.2879294820093764e-76
KGT,Kangding Airport,China,2,0.0003297065611605671,0.0,3.34048322338643e-05
VUS,Velikiy Ustyug Airport,Russia,2,0.0003297065611605671,0.0,3.755497793491457e-08
IOW,Iowa City Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
TLQ,Turpan Jiaohe Airport,China,0,0.0,0.0,3.2879294820093764e-76
ANP,Lee Airport,United States,0,0.0,0.0,3.2879294820093764e-76
FXO,Cuamba Airport,Mozambique,0,0.0,0.0,3.2879294820093764e-76
ODO,Bodaybo Airport,Russia,2,0.0003297065611605671,0.0,8.094020198007768e-07
ZTR,Zhytomyr Airport,Ukraine,0,0.0,0.0,3.2879294820093764e-76
HRI,Mattala Rajapaksa International Airport,Sri Lanka,7,0.0011539729640619848,0.0,5.9111792914077845e-05
PEQ,Pecos Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
HBG,Hattiesburg Bobby L Chain Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
QCJ,Botucatu - Tancredo de Almeida Neves Airport,Brazil,0,0.0,0.0,3.2879294820093764e-76
QSC,Mário Pereira Lopes–São Carlos Airport,Brazil,0,0.0,0.0,3.2879294820093764e-76
YKN,Chan Gurney Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
XSB,Sir Bani Yas Airport,United Arab Emirates,4,0.0006594131223211342,0.0,2.8794241378620327e-05
ZBM,Bromont (Roland Desourdy) Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
KTI,Kratie Airport,Cambodia,0,0.0,0.0,3.2879294820093764e-76
GYU,Guyuan Liupanshan Airport,China,0,0.0,0.0,3.2879294820093764e-76
CNI,Changhai Airport,China,0,0.0,0.0,3.2879294820093764e-76
KRH,Redhill Aerodrome,United Kingdom,0,0.0,0.0,3.2879294820093764e-76
JGD,Jiagedaqi Airport,China,6,0.0009891196834817012,0.00017412203056839184,4.680466566275966e-05
CCL,Chinchilla Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
HWD,Hayward Executive Airport,United States,0,0.0,0.0,3.2879294820093764e-76
MZP,Motueka Airport,New Zealand,0,0.0,0.0,3.2879294820093764e-76
JHQ,Shute Harbour Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
ARB,Ann Arbor Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SHT,Shepparton Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
TEM,Temora Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
GAH,Gayndah Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
WIO,Wilcannia Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
BFJ,Bijie Feixiong Airport,China,14,0.0023079459281239697,0.0,0.00015197883678352988
ULK,Lensk Airport,Russia,4,0.0006594131223211342,0.0,4.826821448500874e-06
KVR,Kavalerovo Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
IGD,Iğdır Airport,Turkey,4,0.0006594131223211342,0.0,1.7555214612082395e-05
GNY,Şanlıurfa GAP Airport,Turkey,8,0.0013188262446422684,0.0,7.446519672344374e-05
KZR,Zafer Airport,Turkey,2,0.0003297065611605671,0.0,1.71408709300318e-05
VLU,Velikiye Luki Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
BEO,Lake Macquarie Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
BMP,Brampton Island Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
NGZ,Alameda Naval Air Station,United States,0,0.0,0.0,3.2879294820093764e-76
YCN,Cochrane Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
BJP,Estadual Arthur Siqueira Airport,Brazil,0,0.0,0.0,3.2879294820093764e-76
BQB,Busselton Regional Airport,Australia,4,0.0006594131223211342,0.0,2.5527171033685856e-05
SEK,Srednekolymsk Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
IVR,Inverell Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
GLI,Glen Innes Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
IMM,Immokalee Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
TQQ,Maranggo Airport,Indonesia,0,0.0,0.0,3.2879294820093764e-76
YIC,Yichun Mingyueshan Airport,China,8,0.0013188262446422684,0.0,0.0003710842318186429
PTB,Dinwiddie County Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SBM,Sheboygan County Memorial Airport,United States,0,0.0,0.0,3.2879294820093764e-76
KFE,Fortescue - Dave Forrest Aerodrome,Australia,0,0.0,0.0,3.2879294820093764e-76
BJU,Bajura Airport,Nepal,0,0.0,0.0,3.2879294820093764e-76
MZJ,Pinal Airpark,United States,0,0.0,0.0,3.2879294820093764e-76
SAD,Safford Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
SLJ,Solomon Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
KJP,Kerama Airport,Japan,0,0.0,0.0,3.2879294820093764e-76
EKB,Ekibastuz Airport,Kazakhstan,0,0.0,0.0,3.2879294820093764e-76
SIK,Sikeston Memorial Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
TTI,Tetiaroa Airport,French Polynesia,0,0.0,0.0,3.2879294820093764e-76
GFL,Floyd Bennett Memorial Airport,United States,0,0.0,0.0,3.2879294820093764e-76
MTN,Martin State Airport,United States,0,0.0,0.0,3.2879294820093764e-76
FRY,Eastern Slopes Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
NEW,Lakefront Airport,United States,0,0.0,0.0,3.2879294820093764e-76
COE,Coeur D'Alene - Pappy Boyington Field,United States,0,0.0,0.0,3.2879294820093764e-76
BMT,Beaumont Municipal Airport,United States,0,0.0,0.0,3.2879294820093764e-76
DNV,Vermilion Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
COJ,Coonabarabran Airport,Australia,0,0.0,0.0,3.2879294820093764e-76
TIX,Space Coast Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BZH,Bumi Airport,Zimbabwe,0,0.0,0.0,3.2879294820093764e-76
UAR,Bouarfa Airport,Morocco,0,0.0,0.0,3.2879294820093764e-76
NYE,Nyeri Airport,Kenya,0,0.0,0.0,3.2879294820093764e-76
AAP,Andrau Airpark,United States,0,0.0,0.0,3.2879294820093764e-76
FCM,Flying Cloud Airport,United States,0,0.0,0.0,3.2879294820093764e-76
LIX,Likoma Island Airport,Malawi,0,0.0,0.0,3.2879294820093764e-76
OJC,Johnson County Executive Airport,United States,0,0.0,0.0,3.2879294820093764e-76
GIU,Sigiriya Air Force Base,Sri Lanka,4,0.0006594131223211342,0.00017092825307982079,6.2764317857403925e-06
EUM,Neumünster Airport,Germany,0,0.0,0.0,3.2879294820093764e-76
TKT,Tak Airport,Thailand,0,0.0,0.0,3.2879294820093764e-76
YLK,Barrie-Orillia (Lake Simcoe Regional Airport),Canada,0,0.0,0.0,3.2879294820093764e-76
YCM,Niagara District Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
YPD,Parry Sound Area Municipal Airport,Canada,0,0.0,0.0,3.2879294820093764e-76
MNZ,Manassas Regional Airport/Harry P. Davis Field,United States,0,0.0,0.0,3.2879294820093764e-76
LJN,Texas Gulf Coast Regional Airport,United States,0,0.0,0.0,3.2879294820093764e-76
BGG,Bingöl Çeltiksuyu Airport,Turkey,4,0.0006594131223211342,0.0,1.7555214612082395e-05
KFS,Kastamonu Airport,Turkey,2,0.0003297065611605671,0.0,1.71408709300318e-05
LLV,Lüliang Airport,China,0,0.0,0.0,3.2879294820093764e-76
DCY,Daocheng Yading Airport,China,2,0.0003297065611605671,0.0,0.0005344773157418288
GXH,Gannan Xiahe Airport,China,4,0.0006594131223211342,0.0,3.609346833227965e-05
CIY,Comiso Airport,Italy,16,0.002637652489284537,0.0,7.064369749019674e-05
KVM,Markovo Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
ZKP,Zyryanka Airport,Russia,0,0.0,0.0,3.2879294820093764e-76
